SRX15230565	SRR19164269	Illumina HiSeq 2500
SRX15230564	SRR19164270	Illumina HiSeq 2500
SRX15230563	SRR19164271	Illumina HiSeq 2500
SRX15230562	SRR19164272	Illumina HiSeq 2500
SRX15230561	SRR19164273	Illumina HiSeq 2500
SRX15230560	SRR19164274	Illumina HiSeq 2500
SRX15230559	SRR19164275	Illumina HiSeq 2500
SRX15230558	SRR19164276	Illumina HiSeq 2500
SRX15230557	SRR19164277	Illumina HiSeq 2500
SRX15230556	SRR19164278	Illumina HiSeq 2500
SRX15230555	SRR19164279	Illumina HiSeq 2500
SRX15230554	SRR19164280	Illumina HiSeq 2500
SRX15230553	SRR19164281	Illumina HiSeq 2500
SRX15230552	SRR19164282	Illumina HiSeq 2500
SRX15230551	SRR19164283	Illumina HiSeq 2500
SRX15230550	SRR19164284	Illumina HiSeq 2500
SRX15230549	SRR19164285	Illumina HiSeq 2500
SRX15230548	SRR19164286	Illumina HiSeq 2500
SRX15230547	SRR19164287	Illumina HiSeq 2500
SRX15230546	SRR19164288	Illumina HiSeq 2500
SRX15230545	SRR19164289	Illumina HiSeq 2500
SRX15230544	SRR19164290	Illumina HiSeq 2500
SRX15230543	SRR19164291	Illumina HiSeq 2500
SRX15230542	SRR19164292	Illumina HiSeq 2500
SRX15230541	SRR19164293	Illumina HiSeq 2500
SRX15230540	SRR19164294	Illumina HiSeq 2500
SRX15230539	SRR19164295	Illumina HiSeq 2500
SRX15230538	SRR19164296	Illumina HiSeq 2500
SRX15230537	SRR19164297	Illumina HiSeq 2500
SRX15230536	SRR19164298	Illumina HiSeq 2500
SRX15230535	SRR19164299	Illumina HiSeq 2500
SRX15230534	SRR19164300	Illumina HiSeq 2500
SRX15230533	SRR19164301	Illumina HiSeq 2500
SRX15230532	SRR19164302	Illumina HiSeq 2500
SRX15230531	SRR19164303	Illumina HiSeq 2500
SRX15230530	SRR19164304	Illumina HiSeq 2500
SRX15230529	SRR19164305	Illumina HiSeq 2500
SRX15230528	SRR19164306	Illumina HiSeq 2500
SRX15230527	SRR19164307	Illumina HiSeq 2500
SRX15230526	SRR19164308	Illumina HiSeq 2500
SRX15230525	SRR19164309	Illumina HiSeq 2500
SRX15230524	SRR19164310	Illumina HiSeq 2500
SRX15230523	SRR19164311	Illumina HiSeq 2500
SRX15230522	SRR19164312	Illumina HiSeq 2500
SRX15230521	SRR19164313	Illumina HiSeq 2500
SRX15230520	SRR19164314	Illumina HiSeq 2500
SRX15230519	SRR19164315	Illumina HiSeq 2500
SRX15230518	SRR19164316	Illumina HiSeq 2500
SRX15230517	SRR19164317	Illumina HiSeq 2500
SRX15230516	SRR19164318	Illumina HiSeq 2500
SRX15230515	SRR19164319	Illumina HiSeq 2500
SRX15230514	SRR19164320	Illumina HiSeq 2500
SRX15230513	SRR19164321	Illumina HiSeq 2500
SRX15230512	SRR19164322	Illumina HiSeq 2500
SRX15230511	SRR19164323	Illumina HiSeq 2500
SRX15230510	SRR19164324	Illumina HiSeq 2500
SRX15230509	SRR19163981	Illumina HiSeq 2500
SRX15230508	SRR19163982	Illumina HiSeq 2500
SRX15230507	SRR19163983	Illumina HiSeq 2500
SRX15230506	SRR19163984	Illumina HiSeq 2500
SRX15230505	SRR19163985	Illumina HiSeq 2500
SRX15230504	SRR19163986	Illumina HiSeq 2500
SRX15230503	SRR19163987	Illumina HiSeq 2500
SRX15230502	SRR19163988	Illumina HiSeq 2500
SRX15230501	SRR19163989	Illumina HiSeq 2500
SRX15230500	SRR19163990	Illumina HiSeq 2500
SRX15230499	SRR19163991	Illumina HiSeq 2500
SRX15230498	SRR19163992	Illumina HiSeq 2500
SRX15230497	SRR19163993	Illumina HiSeq 2500
SRX15230496	SRR19163994	Illumina HiSeq 2500
SRX15230495	SRR19163995	Illumina HiSeq 2500
SRX15230494	SRR19163996	Illumina HiSeq 2500
SRX15230493	SRR19163997	Illumina HiSeq 2500
SRX15230492	SRR19163998	Illumina HiSeq 2500
SRX15230491	SRR19163999	Illumina HiSeq 2500
SRX15230490	SRR19164000	Illumina HiSeq 2500
SRX15230489	SRR19164001	Illumina HiSeq 2500
SRX15230488	SRR19164002	Illumina HiSeq 2500
SRX15230487	SRR19164003	Illumina HiSeq 2500
SRX15230486	SRR19164004	Illumina HiSeq 2500
SRX15230485	SRR19164005	Illumina HiSeq 2500
SRX15230484	SRR19164006	Illumina HiSeq 2500
SRX15230483	SRR19164007	Illumina HiSeq 2500
SRX15230482	SRR19164008	Illumina HiSeq 2500
SRX15230481	SRR19164009	Illumina HiSeq 2500
SRX15230480	SRR19164010	Illumina HiSeq 2500
SRX15230479	SRR19164011	Illumina HiSeq 2500
SRX15230478	SRR19164012	Illumina HiSeq 2500
SRX15230477	SRR19164013	Illumina HiSeq 2500
SRX15230476	SRR19164014	Illumina HiSeq 2500
SRX15230475	SRR19164015	Illumina HiSeq 2500
SRX15230474	SRR19164016	Illumina HiSeq 2500
SRX15230473	SRR19164017	Illumina HiSeq 2500
SRX15230472	SRR19164018	Illumina HiSeq 2500
SRX15230471	SRR19164019	Illumina HiSeq 2500
SRX15230470	SRR19164020	Illumina HiSeq 2500
SRX15230469	SRR19164021	Illumina HiSeq 2500
SRX15230468	SRR19164022	Illumina HiSeq 2500
SRX15230467	SRR19164023	Illumina HiSeq 2500
SRX15230466	SRR19164024	Illumina HiSeq 2500
SRX15230465	SRR19164025	Illumina HiSeq 2500
SRX15230464	SRR19164026	Illumina HiSeq 2500
SRX15230463	SRR19164027	Illumina HiSeq 2500
SRX15230462	SRR19164028	Illumina HiSeq 2500
SRX15230461	SRR19164029	Illumina HiSeq 2500
SRX15230460	SRR19164030	Illumina HiSeq 2500
SRX15230459	SRR19164031	Illumina HiSeq 2500
SRX15230458	SRR19164032	Illumina HiSeq 2500
SRX15230457	SRR19164033	Illumina HiSeq 2500
SRX15230456	SRR19164034	Illumina HiSeq 2500
SRX15230455	SRR19164035	Illumina HiSeq 2500
SRX15230454	SRR19164036	Illumina HiSeq 2500
SRX15230453	SRR19164037	Illumina HiSeq 2500
SRX15230452	SRR19164038	Illumina HiSeq 2500
SRX15230451	SRR19164039	Illumina HiSeq 2500
SRX15230450	SRR19164040	Illumina HiSeq 2500
SRX15230449	SRR19164041	Illumina HiSeq 2500
SRX15230448	SRR19164042	Illumina HiSeq 2500
SRX15230447	SRR19164043	Illumina HiSeq 2500
SRX15230446	SRR19164044	Illumina HiSeq 2500
SRX15230445	SRR19164045	Illumina HiSeq 2500
SRX15230444	SRR19164046	Illumina HiSeq 2500
SRX15230443	SRR19164047	Illumina HiSeq 2500
SRX15230442	SRR19164048	Illumina HiSeq 2500
SRX15230441	SRR19164049	Illumina HiSeq 2500
SRX15230440	SRR19164050	Illumina HiSeq 2500
SRX15230439	SRR19164051	Illumina HiSeq 2500
SRX15230438	SRR19164052	Illumina HiSeq 2500
SRX15230437	SRR19164053	Illumina HiSeq 2500
SRX15230436	SRR19164054	Illumina HiSeq 2500
SRX15230435	SRR19164055	Illumina HiSeq 2500
SRX15230434	SRR19164056	Illumina HiSeq 2500
SRX15230433	SRR19164057	Illumina HiSeq 2500
SRX15230432	SRR19164058	Illumina HiSeq 2500
SRX15230431	SRR19164059	Illumina HiSeq 2500
SRX15230430	SRR19164060	Illumina HiSeq 2500
SRX15230429	SRR19164061	Illumina HiSeq 2500
SRX15230428	SRR19164062	Illumina HiSeq 2500
SRX15230427	SRR19164063	Illumina HiSeq 2500
SRX15230426	SRR19164064	Illumina HiSeq 2500
SRX15230425	SRR19164065	Illumina HiSeq 2500
SRX15230424	SRR19164066	Illumina HiSeq 2500
SRX15230423	SRR19164067	Illumina HiSeq 2500
SRX15230422	SRR19164068	Illumina HiSeq 2500
SRX15230421	SRR19164069	Illumina HiSeq 2500
SRX15230420	SRR19164070	Illumina HiSeq 2500
SRX15230419	SRR19164071	Illumina HiSeq 2500
SRX15230418	SRR19164072	Illumina HiSeq 2500
SRX15230417	SRR19164073	Illumina HiSeq 2500
SRX15230416	SRR19164074	Illumina HiSeq 2500
SRX15230415	SRR19164075	Illumina HiSeq 2500
SRX15230414	SRR19164076	Illumina HiSeq 2500
SRX15230413	SRR19164077	Illumina HiSeq 2500
SRX15230412	SRR19164078	Illumina HiSeq 2500
SRX15230411	SRR19164079	Illumina HiSeq 2500
SRX15230410	SRR19164080	Illumina HiSeq 2500
SRX15230409	SRR19164081	Illumina HiSeq 2500
SRX15230408	SRR19164082	Illumina HiSeq 2500
SRX15230407	SRR19164083	Illumina HiSeq 2500
SRX15230406	SRR19164084	Illumina HiSeq 2500
SRX15230405	SRR19164085	Illumina HiSeq 2500
SRX15230404	SRR19164086	Illumina HiSeq 2500
SRX15230403	SRR19164087	Illumina HiSeq 2500
SRX15230402	SRR19164088	Illumina HiSeq 2500
SRX15230401	SRR19164089	Illumina HiSeq 2500
SRX15230400	SRR19164090	Illumina HiSeq 2500
SRX15230399	SRR19164091	Illumina HiSeq 2500
SRX15230398	SRR19164092	Illumina HiSeq 2500
SRX15230397	SRR19164093	Illumina HiSeq 2500
SRX15230396	SRR19164094	Illumina HiSeq 2500
SRX15230395	SRR19164095	Illumina HiSeq 2500
SRX15230394	SRR19164096	Illumina HiSeq 2500
SRX15230393	SRR19164097	Illumina HiSeq 2500
SRX15230392	SRR19164098	Illumina HiSeq 2500
SRX15230391	SRR19164099	Illumina HiSeq 2500
SRX15230390	SRR19164100	Illumina HiSeq 2500
SRX15230389	SRR19164101	Illumina HiSeq 2500
SRX15230388	SRR19164102	Illumina HiSeq 2500
SRX15230387	SRR19164103	Illumina HiSeq 2500
SRX15230386	SRR19164104	Illumina HiSeq 2500
SRX15230385	SRR19164105	Illumina HiSeq 2500
SRX15230384	SRR19164106	Illumina HiSeq 2500
SRX15230383	SRR19164107	Illumina HiSeq 2500
SRX15230382	SRR19164108	Illumina HiSeq 2500
SRX15230381	SRR19164109	Illumina HiSeq 2500
SRX15230380	SRR19164110	Illumina HiSeq 2500
SRX15230379	SRR19164111	Illumina HiSeq 2500
SRX15230378	SRR19164112	Illumina HiSeq 2500
SRX15230377	SRR19164113	Illumina HiSeq 2500
SRX15230376	SRR19164114	Illumina HiSeq 2500
SRX15230375	SRR19164115	Illumina HiSeq 2500
SRX15230374	SRR19164116	Illumina HiSeq 2500
SRX15230373	SRR19164117	Illumina HiSeq 2500
SRX15230372	SRR19164118	Illumina HiSeq 2500
SRX15230371	SRR19164119	Illumina HiSeq 2500
SRX15230370	SRR19164120	Illumina HiSeq 2500
SRX15230369	SRR19164121	Illumina HiSeq 2500
SRX15230368	SRR19164122	Illumina HiSeq 2500
SRX15230367	SRR19164123	Illumina HiSeq 2500
SRX15230366	SRR19164124	Illumina HiSeq 2500
SRX15230365	SRR19164125	Illumina HiSeq 2500
SRX15230364	SRR19164126	Illumina HiSeq 2500
SRX15230363	SRR19164127	Illumina HiSeq 2500
SRX15230362	SRR19164128	Illumina HiSeq 2500
SRX15230361	SRR19164129	Illumina HiSeq 2500
SRX15230360	SRR19164130	Illumina HiSeq 2500
SRX15230359	SRR19164131	Illumina HiSeq 2500
SRX15230358	SRR19164132	Illumina HiSeq 2500
SRX15230357	SRR19164133	Illumina HiSeq 2500
SRX15230356	SRR19164134	Illumina HiSeq 2500
SRX15230355	SRR19164135	Illumina HiSeq 2500
SRX15230354	SRR19164136	Illumina HiSeq 2500
SRX15230353	SRR19164137	Illumina HiSeq 2500
SRX15230352	SRR19164138	Illumina HiSeq 2500
SRX15230351	SRR19164139	Illumina HiSeq 2500
SRX15230350	SRR19164140	Illumina HiSeq 2500
SRX15230349	SRR19164141	Illumina HiSeq 2500
SRX15230348	SRR19164142	Illumina HiSeq 2500
SRX15230347	SRR19164143	Illumina HiSeq 2500
SRX15230346	SRR19164144	Illumina HiSeq 2500
SRX15230345	SRR19164145	Illumina HiSeq 2500
SRX15230344	SRR19164146	Illumina HiSeq 2500
SRX15230343	SRR19164147	Illumina HiSeq 2500
SRX15230342	SRR19164148	Illumina HiSeq 2500
SRX15230341	SRR19164149	Illumina HiSeq 2500
SRX15230340	SRR19164150	Illumina HiSeq 2500
SRX15230339	SRR19164151	Illumina HiSeq 2500
SRX15230338	SRR19164152	Illumina HiSeq 2500
SRX15230337	SRR19163809	Illumina HiSeq 2500
SRX15230336	SRR19163810	Illumina HiSeq 2500
SRX15230335	SRR19163811	Illumina HiSeq 2500
SRX15230334	SRR19163812	Illumina HiSeq 2500
SRX15230333	SRR19163813	Illumina HiSeq 2500
SRX15230332	SRR19163814	Illumina HiSeq 2500
SRX15230331	SRR19163815	Illumina HiSeq 2500
SRX15230330	SRR19163816	Illumina HiSeq 2500
SRX15230329	SRR19163817	Illumina HiSeq 2500
SRX15230328	SRR19163818	Illumina HiSeq 2500
SRX15230327	SRR19163819	Illumina HiSeq 2500
SRX15230326	SRR19163820	Illumina HiSeq 2500
SRX15230325	SRR19163821	Illumina HiSeq 2500
SRX15230324	SRR19163822	Illumina HiSeq 2500
SRX15230323	SRR19163823	Illumina HiSeq 2500
SRX15230322	SRR19163824	Illumina HiSeq 2500
SRX15230321	SRR19163825	Illumina HiSeq 2500
SRX15230320	SRR19163826	Illumina HiSeq 2500
SRX15230319	SRR19163827	Illumina HiSeq 2500
SRX15230318	SRR19163828	Illumina HiSeq 2500
SRX15230317	SRR19163829	Illumina HiSeq 2500
SRX15230316	SRR19163830	Illumina HiSeq 2500
SRX15230315	SRR19163831	Illumina HiSeq 2500
SRX15230314	SRR19163832	Illumina HiSeq 2500
SRX15230313	SRR19163833	Illumina HiSeq 2500
SRX15230312	SRR19163834	Illumina HiSeq 2500
SRX15230311	SRR19163835	Illumina HiSeq 2500
SRX15230310	SRR19163836	Illumina HiSeq 2500
SRX15230309	SRR19163837	Illumina HiSeq 2500
SRX15230308	SRR19163838	Illumina HiSeq 2500
SRX15230307	SRR19163839	Illumina HiSeq 2500
SRX15230306	SRR19163840	Illumina HiSeq 2500
SRX15230305	SRR19163841	Illumina HiSeq 2500
SRX15230304	SRR19163842	Illumina HiSeq 2500
SRX15230303	SRR19163843	Illumina HiSeq 2500
SRX15230302	SRR19163844	Illumina HiSeq 2500
SRX15230301	SRR19163845	Illumina HiSeq 2500
SRX15230300	SRR19163846	Illumina HiSeq 2500
SRX15230299	SRR19163847	Illumina HiSeq 2500
SRX15230298	SRR19163848	Illumina HiSeq 2500
SRX15230297	SRR19163849	Illumina HiSeq 2500
SRX15230296	SRR19163850	Illumina HiSeq 2500
SRX15230295	SRR19163851	Illumina HiSeq 2500
SRX15230294	SRR19163852	Illumina HiSeq 2500
SRX15230293	SRR19163853	Illumina HiSeq 2500
SRX15230292	SRR19163854	Illumina HiSeq 2500
SRX15230291	SRR19163855	Illumina HiSeq 2500
SRX15230290	SRR19163856	Illumina HiSeq 2500
SRX15230289	SRR19163857	Illumina HiSeq 2500
SRX15230288	SRR19163858	Illumina HiSeq 2500
SRX15230287	SRR19163859	Illumina HiSeq 2500
SRX15230286	SRR19163860	Illumina HiSeq 2500
SRX15230285	SRR19163861	Illumina HiSeq 2500
SRX15230284	SRR19163862	Illumina HiSeq 2500
SRX15230283	SRR19163863	Illumina HiSeq 2500
SRX15230282	SRR19163864	Illumina HiSeq 2500
SRX15230281	SRR19163865	Illumina HiSeq 2500
SRX15230280	SRR19163866	Illumina HiSeq 2500
SRX15230279	SRR19163867	Illumina HiSeq 2500
SRX15230278	SRR19163868	Illumina HiSeq 2500
SRX15230277	SRR19163869	Illumina HiSeq 2500
SRX15230276	SRR19163870	Illumina HiSeq 2500
SRX15230275	SRR19163871	Illumina HiSeq 2500
SRX15230274	SRR19163872	Illumina HiSeq 2500
SRX15230273	SRR19163873	Illumina HiSeq 2500
SRX15230272	SRR19163874	Illumina HiSeq 2500
SRX15230271	SRR19163875	Illumina HiSeq 2500
SRX15230270	SRR19163876	Illumina HiSeq 2500
SRX15230269	SRR19163877	Illumina HiSeq 2500
SRX15230268	SRR19163878	Illumina HiSeq 2500
SRX15230267	SRR19163879	Illumina HiSeq 2500
SRX15230266	SRR19163880	Illumina HiSeq 2500
SRX15230265	SRR19163881	Illumina HiSeq 2500
SRX15230264	SRR19163882	Illumina HiSeq 2500
SRX15230263	SRR19163883	Illumina HiSeq 2500
SRX15230262	SRR19163884	Illumina HiSeq 2500
SRX15230261	SRR19163885	Illumina HiSeq 2500
SRX15230260	SRR19163886	Illumina HiSeq 2500
SRX15230259	SRR19163887	Illumina HiSeq 2500
SRX15230258	SRR19163888	Illumina HiSeq 2500
SRX15230257	SRR19163889	Illumina HiSeq 2500
SRX15230256	SRR19163890	Illumina HiSeq 2500
SRX15230255	SRR19163891	Illumina HiSeq 2500
SRX15230254	SRR19163892	Illumina HiSeq 2500
SRX15230253	SRR19163893	Illumina HiSeq 2500
SRX15230252	SRR19163894	Illumina HiSeq 2500
SRX15230251	SRR19163895	Illumina HiSeq 2500
SRX15230250	SRR19163896	Illumina HiSeq 2500
SRX15230249	SRR19163897	Illumina HiSeq 2500
SRX15230248	SRR19163898	Illumina HiSeq 2500
SRX15230247	SRR19163899	Illumina HiSeq 2500
SRX15230246	SRR19163900	Illumina HiSeq 2500
SRX15230245	SRR19163901	Illumina HiSeq 2500
SRX15230244	SRR19163902	Illumina HiSeq 2500
SRX15230243	SRR19163903	Illumina HiSeq 2500
SRX15230242	SRR19163904	Illumina HiSeq 2500
SRX15230241	SRR19163905	Illumina HiSeq 2500
SRX15230240	SRR19163906	Illumina HiSeq 2500
SRX15230239	SRR19163907	Illumina HiSeq 2500
SRX15230238	SRR19163908	Illumina HiSeq 2500
SRX15230237	SRR19163909	Illumina HiSeq 2500
SRX15230236	SRR19163910	Illumina HiSeq 2500
SRX15230235	SRR19163911	Illumina HiSeq 2500
SRX15230234	SRR19163912	Illumina HiSeq 2500
SRX15230233	SRR19163913	Illumina HiSeq 2500
SRX15230232	SRR19163914	Illumina HiSeq 2500
SRX15230231	SRR19163915	Illumina HiSeq 2500
SRX15230230	SRR19163916	Illumina HiSeq 2500
SRX15230229	SRR19163917	Illumina HiSeq 2500
SRX15230228	SRR19163918	Illumina HiSeq 2500
SRX15230227	SRR19163919	Illumina HiSeq 2500
SRX15230226	SRR19163920	Illumina HiSeq 2500
SRX15230225	SRR19163921	Illumina HiSeq 2500
SRX15230224	SRR19163922	Illumina HiSeq 2500
SRX15230223	SRR19163923	Illumina HiSeq 2500
SRX15230222	SRR19163924	Illumina HiSeq 2500
SRX15230221	SRR19163925	Illumina HiSeq 2500
SRX15230220	SRR19163926	Illumina HiSeq 2500
SRX15230219	SRR19163927	Illumina HiSeq 2500
SRX15230218	SRR19163928	Illumina HiSeq 2500
SRX15230217	SRR19163929	Illumina HiSeq 2500
SRX15230216	SRR19163930	Illumina HiSeq 2500
SRX15230215	SRR19163931	Illumina HiSeq 2500
SRX15230214	SRR19163932	Illumina HiSeq 2500
SRX15230213	SRR19163933	Illumina HiSeq 2500
SRX15230212	SRR19163934	Illumina HiSeq 2500
SRX15230211	SRR19163935	Illumina HiSeq 2500
SRX15230210	SRR19163936	Illumina HiSeq 2500
SRX15230209	SRR19163937	Illumina HiSeq 2500
SRX15230208	SRR19163938	Illumina HiSeq 2500
SRX15230207	SRR19163939	Illumina HiSeq 2500
SRX15230206	SRR19163940	Illumina HiSeq 2500
SRX15230205	SRR19163941	Illumina HiSeq 2500
SRX15230204	SRR19163942	Illumina HiSeq 2500
SRX15230203	SRR19163943	Illumina HiSeq 2500
SRX15230202	SRR19163944	Illumina HiSeq 2500
SRX15230201	SRR19163945	Illumina HiSeq 2500
SRX15230200	SRR19163946	Illumina HiSeq 2500
SRX15230199	SRR19163947	Illumina HiSeq 2500
SRX15230198	SRR19163948	Illumina HiSeq 2500
SRX15230197	SRR19163949	Illumina HiSeq 2500
SRX15230196	SRR19163950	Illumina HiSeq 2500
SRX15230195	SRR19163951	Illumina HiSeq 2500
SRX15230194	SRR19163952	Illumina HiSeq 2500
SRX15230193	SRR19163953	Illumina HiSeq 2500
SRX15230192	SRR19163954	Illumina HiSeq 2500
SRX15230191	SRR19163955	Illumina HiSeq 2500
SRX15230190	SRR19163956	Illumina HiSeq 2500
SRX15230189	SRR19163957	Illumina HiSeq 2500
SRX15230188	SRR19163958	Illumina HiSeq 2500
SRX15230187	SRR19163959	Illumina HiSeq 2500
SRX15230186	SRR19163960	Illumina HiSeq 2500
SRX15230185	SRR19163961	Illumina HiSeq 2500
SRX15230184	SRR19163962	Illumina HiSeq 2500
SRX15230183	SRR19163963	Illumina HiSeq 2500
SRX15230182	SRR19163964	Illumina HiSeq 2500
SRX15230181	SRR19163965	Illumina HiSeq 2500
SRX15230180	SRR19163966	Illumina HiSeq 2500
SRX15230179	SRR19163967	Illumina HiSeq 2500
SRX15230178	SRR19163968	Illumina HiSeq 2500
SRX15230177	SRR19163969	Illumina HiSeq 2500
SRX15230176	SRR19163970	Illumina HiSeq 2500
SRX15230175	SRR19163971	Illumina HiSeq 2500
SRX15230174	SRR19163972	Illumina HiSeq 2500
SRX15230173	SRR19163973	Illumina HiSeq 2500
SRX15230172	SRR19163974	Illumina HiSeq 2500
SRX15230171	SRR19163975	Illumina HiSeq 2500
SRX15230170	SRR19163976	Illumina HiSeq 2500
SRX15230169	SRR19163977	Illumina HiSeq 2500
SRX15230168	SRR19163978	Illumina HiSeq 2500
SRX15230167	SRR19163979	Illumina HiSeq 2500
SRX15230166	SRR19163980	Illumina HiSeq 2500
SRX15230165	SRR19163637	Illumina HiSeq 2500
SRX15230164	SRR19163638	Illumina HiSeq 2500
SRX15230163	SRR19163639	Illumina HiSeq 2500
SRX15230162	SRR19163640	Illumina HiSeq 2500
SRX15230161	SRR19163641	Illumina HiSeq 2500
SRX15230160	SRR19163642	Illumina HiSeq 2500
SRX15230159	SRR19163643	Illumina HiSeq 2500
SRX15230158	SRR19163644	Illumina HiSeq 2500
SRX15230157	SRR19163645	Illumina HiSeq 2500
SRX15230156	SRR19163646	Illumina HiSeq 2500
SRX15230155	SRR19163647	Illumina HiSeq 2500
SRX15230154	SRR19163648	Illumina HiSeq 2500
SRX15230153	SRR19163649	Illumina HiSeq 2500
SRX15230152	SRR19163650	Illumina HiSeq 2500
SRX15230151	SRR19163651	Illumina HiSeq 2500
SRX15230150	SRR19163652	Illumina HiSeq 2500
SRX15230149	SRR19163653	Illumina HiSeq 2500
SRX15230148	SRR19163654	Illumina HiSeq 2500
SRX15230147	SRR19163655	Illumina HiSeq 2500
SRX15230146	SRR19163656	Illumina HiSeq 2500
SRX15230145	SRR19163657	Illumina HiSeq 2500
SRX15230144	SRR19163658	Illumina HiSeq 2500
SRX15230143	SRR19163659	Illumina HiSeq 2500
SRX15230142	SRR19163660	Illumina HiSeq 2500
SRX15230141	SRR19163661	Illumina HiSeq 2500
SRX15230140	SRR19163662	Illumina HiSeq 2500
SRX15230139	SRR19163663	Illumina HiSeq 2500
SRX15230138	SRR19163664	Illumina HiSeq 2500
SRX15230137	SRR19163665	Illumina HiSeq 2500
SRX15230136	SRR19163666	Illumina HiSeq 2500
SRX15230135	SRR19163667	Illumina HiSeq 2500
SRX15230134	SRR19163668	Illumina HiSeq 2500
SRX15230133	SRR19163669	Illumina HiSeq 2500
SRX15230132	SRR19163670	Illumina HiSeq 2500
SRX15230131	SRR19163671	Illumina HiSeq 2500
SRX15230130	SRR19163672	Illumina HiSeq 2500
SRX15230129	SRR19163673	Illumina HiSeq 2500
SRX15230128	SRR19163674	Illumina HiSeq 2500
SRX15230127	SRR19163675	Illumina HiSeq 2500
SRX15230126	SRR19163676	Illumina HiSeq 2500
SRX15230125	SRR19163677	Illumina HiSeq 2500
SRX15230124	SRR19163678	Illumina HiSeq 2500
SRX15230123	SRR19163679	Illumina HiSeq 2500
SRX15230122	SRR19163680	Illumina HiSeq 2500
SRX15230121	SRR19163681	Illumina HiSeq 2500
SRX15230120	SRR19163682	Illumina HiSeq 2500
SRX15230119	SRR19163683	Illumina HiSeq 2500
SRX15230118	SRR19163684	Illumina HiSeq 2500
SRX15230117	SRR19163685	Illumina HiSeq 2500
SRX15230116	SRR19163686	Illumina HiSeq 2500
SRX15230115	SRR19163687	Illumina HiSeq 2500
SRX15230114	SRR19163688	Illumina HiSeq 2500
SRX15230113	SRR19163689	Illumina HiSeq 2500
SRX15230112	SRR19163690	Illumina HiSeq 2500
SRX15230111	SRR19163691	Illumina HiSeq 2500
SRX15230110	SRR19163692	Illumina HiSeq 2500
SRX15230109	SRR19163693	Illumina HiSeq 2500
SRX15230108	SRR19163694	Illumina HiSeq 2500
SRX15230107	SRR19163695	Illumina HiSeq 2500
SRX15230106	SRR19163696	Illumina HiSeq 2500
SRX15230105	SRR19163697	Illumina HiSeq 2500
SRX15230104	SRR19163698	Illumina HiSeq 2500
SRX15230103	SRR19163699	Illumina HiSeq 2500
SRX15230102	SRR19163700	Illumina HiSeq 2500
SRX15230101	SRR19163701	Illumina HiSeq 2500
SRX15230100	SRR19163702	Illumina HiSeq 2500
SRX15230099	SRR19163703	Illumina HiSeq 2500
SRX15230098	SRR19163704	Illumina HiSeq 2500
SRX15230097	SRR19163705	Illumina HiSeq 2500
SRX15230096	SRR19163706	Illumina HiSeq 2500
SRX15230095	SRR19163707	Illumina HiSeq 2500
SRX15230094	SRR19163708	Illumina HiSeq 2500
SRX15230093	SRR19163709	Illumina HiSeq 2500
SRX15230092	SRR19163710	Illumina HiSeq 2500
SRX15230091	SRR19163711	Illumina HiSeq 2500
SRX15230090	SRR19163712	Illumina HiSeq 2500
SRX15230089	SRR19163713	Illumina HiSeq 2500
SRX15230088	SRR19163714	Illumina HiSeq 2500
SRX15230087	SRR19163715	Illumina HiSeq 2500
SRX15230086	SRR19163716	Illumina HiSeq 2500
SRX15230085	SRR19163717	Illumina HiSeq 2500
SRX15230084	SRR19163718	Illumina HiSeq 2500
SRX15230083	SRR19163719	Illumina HiSeq 2500
SRX15230082	SRR19163720	Illumina HiSeq 2500
SRX15230081	SRR19163721	Illumina HiSeq 2500
SRX15230080	SRR19163722	Illumina HiSeq 2500
SRX15230079	SRR19163723	Illumina HiSeq 2500
SRX15230078	SRR19163724	Illumina HiSeq 2500
SRX15230077	SRR19163725	Illumina HiSeq 2500
SRX15230076	SRR19163726	Illumina HiSeq 2500
SRX15230075	SRR19163727	Illumina HiSeq 2500
SRX15230074	SRR19163728	Illumina HiSeq 2500
SRX15230073	SRR19163729	Illumina HiSeq 2500
SRX15230072	SRR19163730	Illumina HiSeq 2500
SRX15230071	SRR19163731	Illumina HiSeq 2500
SRX15230070	SRR19163732	Illumina HiSeq 2500
SRX15230069	SRR19163733	Illumina HiSeq 2500
SRX15230068	SRR19163734	Illumina HiSeq 2500
SRX15230067	SRR19163735	Illumina HiSeq 2500
SRX15230066	SRR19163736	Illumina HiSeq 2500
SRX15230065	SRR19163737	Illumina HiSeq 2500
SRX15230064	SRR19163738	Illumina HiSeq 2500
SRX15230063	SRR19163739	Illumina HiSeq 2500
SRX15230062	SRR19163740	Illumina HiSeq 2500
SRX15230061	SRR19163741	Illumina HiSeq 2500
SRX15230060	SRR19163742	Illumina HiSeq 2500
SRX15230059	SRR19163743	Illumina HiSeq 2500
SRX15230058	SRR19163744	Illumina HiSeq 2500
SRX15230057	SRR19163745	Illumina HiSeq 2500
SRX15230056	SRR19163746	Illumina HiSeq 2500
SRX15230055	SRR19163747	Illumina HiSeq 2500
SRX15230054	SRR19163748	Illumina HiSeq 2500
SRX15230053	SRR19163749	Illumina HiSeq 2500
SRX15230052	SRR19163750	Illumina HiSeq 2500
SRX15230051	SRR19163751	Illumina HiSeq 2500
SRX15230050	SRR19163752	Illumina HiSeq 2500
SRX15230049	SRR19163753	Illumina HiSeq 2500
SRX15230048	SRR19163754	Illumina HiSeq 2500
